GRAVEDAD,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIOS-COREGIMIENTO- VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,HIPOTESIS,CONDICION DE LA VICTIMA,CLASE DE SINIESTRO,LESIONADO,HOMICIDIOS,CLINICA,SITIO,CLASE VEHICULO,MARCA,MATRICULA,TIPO DE SERVICIO,EMPRESA, , 
DAÑOS,11/21/2020 12:00:00 AM,2020,1899-12-31T21:30:00.000,NOCHE,6_SABADO,VERSALLE S,CALLE 42 CARRERA 28,URBANA,TECNICO,3.5382,-7.629.728,NO MANTENER DISTANCIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,11/22/2020 12:00:00 AM,2020,1899-12-31T11:00:00.000,MAÑANA,7_DOMINGO,COLOMBINA,CALLE 31 CARRERA 18-17,URBANA,TECNICO,352.688,-7.629.073,NO MANTENER DISTANCIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,MAZDA,CALI,PARTICULAR,NO APLICA,,
DAÑOS,11/22/2020 12:00:00 AM,2020,1899-12-31T11:00:00.000,MAÑANA,7_DOMINGO,COLOMBINA,CALLE 31 CARRERA 18-17,URBANA,TECNICO,352.688,-7.629.073,NO MANTENER DISTANCIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,11/23/2020 12:00:00 AM,2020,1899-12-31T08:30:00.000,MAÑANA,1_LUNES,CENTRO,CALLE 32 CARRERA 29-40,URBANA,TECNICO,352.899,-7.629.967,DISTRAERSE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,MAZDA,CALI,PARTICULAR,NO APLICA,,
DAÑOS,11/23/2020 12:00:00 AM,2020,1899-12-31T08:30:00.000,MAÑANA,1_LUNES,CENTRO,CALLE 32 CARRERA 29-40,URBANA,TECNICO,352.899,-7.629.967,DISTRAERSE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PUBLICO,UNITAX,,
DAÑOS,11/20/2020 12:00:00 AM,2020,1899-12-31T16:20:00.000,TARDE,5_VIERNES,SANTA TERESITA,CALLE 47 CARRERA 35,URBANA,TECNICO,354.254,-7.630.741,NO MANTENER DISTANCIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMPERO,CHEVROLET,CALI,PARTICULAR,NO APLICA,,
DAÑOS,11/20/2020 12:00:00 AM,2020,1899-12-31T16:20:00.000,TARDE,5_VIERNES,SANTA TERESITA,CALLE 47 CARRERA 35,URBANA,TECNICO,354.254,-7.630.741,NO MANTENER DISTANCIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,JAC,CALI,PARTICULAR,NO APLICA,,
DAÑOS,11/23/2020 12:00:00 AM,2020,1899-12-31T14:40:00.000,TARDE,1_LUNES,CENTRO,CARRERA 33A CALLE 29,URBANA,TECNICO,352.684,-7.630.441,ESTACIONARSE SIN LA MEDIDAS DE PECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMION,CHEVROLET,BOGOTA,PARTICULAR,NO APLICA,,
DAÑOS,11/23/2020 12:00:00 AM,2020,1899-12-31T14:40:00.000,TARDE,1_LUNES,CENTRO,CARRERA 33A CALLE 29,URBANA,TECNICO,352.684,-7.630.441,ESTACIONARSE SIN LA MEDIDAS DE PECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HERO,FLORIDA,PARTICULAR,NO APLICA,,
DAÑOS,11/23/2020 12:00:00 AM,2020,1899-12-31T15:30:00.000,TARDE,1_LUNES,EMILIA,CARRERA 36 CALLE 35,URBANA,TECNICO,353.313,-7.630.642,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,VICTORY,FLORIDA,PARTICULAR,NO APLICA,,
DAÑOS,11/23/2020 12:00:00 AM,2020,1899-12-31T15:30:00.000,TARDE,1_LUNES,EMILIA,CARRERA 36 CALLE 35,URBANA,TECNICO,353.313,-7.630.642,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,BAJAJ,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,11/19/2020 12:00:00 AM,2020,1899-12-31T19:20:00.000,NOCHE,4_JUEVES,SAN PEDRO,CARRERA 19 CALLE 37-45,URBANA,TECNICO,353.348,-7.629.056,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMION,CHEVROLET,FUNZA,PARTICULAR,NO APLICA,,
DAÑOS,11/19/2020 12:00:00 AM,2020,1899-12-31T19:20:00.000,NOCHE,4_JUEVES,SAN PEDRO,CARRERA 19 CALLE 37-45,URBANA,TECNICO,353.348,-7.629.056,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,NISSAN,CHIA,PARTICULAR,NO APLICA,,
DAÑOS,11/18/2020 12:00:00 AM,2020,1899-12-31T16:36:00.000,TARDE,3_MIERCOLES,ALFONSO LOPEZ,CALLE 40 CARRERA 31,URBANA,TECNICO,353.679,-7.630.005,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,CARIBE,CALI,PARTICULAR,NO APLICA,,
DAÑOS,11/18/2020 12:00:00 AM,2020,1899-12-31T16:36:00.000,TARDE,3_MIERCOLES,ALFONSO LOPEZ,CALLE 40 CARRERA 31,URBANA,TECNICO,353.679,-7.630.005,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,11/19/2020 12:00:00 AM,2020,1899-12-31T16:00:00.000,TARDE,4_JUEVES,DANUBIO,CARRERA 21 CALLE  34,URBANA,TECNICO,353.032,-7.629.252,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,11/19/2020 12:00:00 AM,2020,1899-12-31T16:00:00.000,TARDE,4_JUEVES,DANUBIO,CARRERA 21 CALLE  34,URBANA,TECNICO,353.032,-7.629.252,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,VOLKSWAGEN,BOGOTA,PARTICULAR,NO APLICA,,
HERIDOS,11/21/2020 12:00:00 AM,2020,1899-12-31T06:50:00.000,MAÑANA,6_SABADO,SANCAYETANO,CARRERA 24 CALLE 40,URBANA,TECNICO,353.585,-7.629.416,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,11/21/2020 12:00:00 AM,2020,1899-12-31T06:50:00.000,MAÑANA,6_SABADO,SANCAYETANO,CARRERA 24 CALLE 40,URBANA,TECNICO,353.585,-7.629.416,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,YAMAHA,MINTRANSPORTE,PARTICULAR,NO APLICA,,
HERIDOS,11/21/2020 12:00:00 AM,2020,1899-12-31T06:50:00.000,MAÑANA,6_SABADO,SANCAYETANO,CARRERA 24 CALLE 40,URBANA,TECNICO,353.585,-7.629.416,DESOBEDECER SEÑALES,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,11/21/2020 12:00:00 AM,2020,1899-12-31T12:20:00.000,TARDE,6_SABADO,CENTRO,CALLE 32 CARRERA 31,URBANA,TECNICO,352.925,-7.630.132,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,11/21/2020 12:00:00 AM,2020,1899-12-31T12:20:00.000,TARDE,6_SABADO,CENTRO,CALLE 32 CARRERA 31,URBANA,TECNICO,352.925,-7.630.132,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CANDELARIA,PARTICULAR,NO APLICA,,
HERIDOS,11/23/2020 12:00:00 AM,2020,1899-12-31T10:30:00.000,MAÑANA,1_LUNES,OBRERO,CARRERA 26 CALLE 35,URBANA,TECNICO,353.175,-7.629.643,GIRAR BRUSCAMENTE,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,SUZUKI,GUADALAJARA DE BUGA,PARTICULAR,NO APLICA,,
HERIDOS,11/23/2020 12:00:00 AM,2020,1899-12-31T10:30:00.000,MAÑANA,1_LUNES,OBRERO,CARRERA 26 CALLE 35,URBANA,TECNICO,353.175,-7.629.643,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,11/23/2020 12:00:00 AM,2020,1899-12-31T10:30:00.000,MAÑANA,1_LUNES,OBRERO,CARRERA 26 CALLE 35,URBANA,TECNICO,353.175,-7.629.643,GIRAR BRUSCAMENTE,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
DAÑOS,11/20/2020 12:00:00 AM,2020,1899-12-31T16:00:00.000,TARDE,5_VIERNES,VERSALLE S,CALLE 42 CARRERA 31,URBANA,TECNICO,3.5382,-7.629.982,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,MAZDA,MEDELLIN,PARTICULAR,NO APLICA,,
DAÑOS,11/20/2020 12:00:00 AM,2020,1899-12-31T16:00:00.000,TARDE,5_VIERNES,VERSALLE S,CALLE 42 CARRERA 31,URBANA,TECNICO,3.5382,-7.629.982,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HONDA,PRADERA,PARTICULAR,NO APLICA,,
DAÑOS,11/21/2020 12:00:00 AM,2020,1899-12-31T10:30:00.000,MAÑANA,6_SABADO,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,353.898,-7.630.649,POR ESTABLECER,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,BUSETA,AGRALE,GUACARI,PUBLICO,COODETRANS PALMIRA,,
DAÑOS,11/21/2020 12:00:00 AM,2020,1899-12-31T10:30:00.000,MAÑANA,6_SABADO,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,353.898,-7.630.649,POR ESTABLECER,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMION,MERCEDES,FUNZA,PUBLICO,NO APLICA,,
DAÑOS,11/24/2020 12:00:00 AM,2020,1899-12-31T14:30:00.000,TARDE,2_MARTES,ESTONIA,CALLE 47 CARRERA 32,URBANA,TECNICO,354.242,-7.630.053,FALTA DE PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,JIANLING,PRADERA,PARTICULAR,NO APLICA,,
DAÑOS,11/24/2020 12:00:00 AM,2020,1899-12-31T15:45:00.000,TARDE,2_MARTES,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,353.875,-7.630.664,REVERSO IMPRUDENTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,VOLKWAGEN,PITALITO,PARTICULAR,NO APLICA,,
DAÑOS,11/24/2020 12:00:00 AM,2020,1899-12-31T15:45:00.000,TARDE,2_MARTES,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,353.875,-7.630.664,REVERSO IMPRUDENTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,NISSAN,PEREIRA,PARTICULAR,NO APLICA,,
HERIDOS,11/25/2020 12:00:00 AM,2020,1899-12-31T08:10:00.000,MAÑANA,3_MIERCOLES,ALFONSO LOPEZ,CARRERA 31 CALLE 38,URBANA,TECNICO,353.522,-7.630.037,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,NISSAN,BOGOTA,PARTICULAR,NO APLICA,,
HERIDOS,11/25/2020 12:00:00 AM,2020,1899-12-31T08:10:00.000,MAÑANA,3_MIERCOLES,ALFONSO LOPEZ,CARRERA 31 CALLE 38,URBANA,TECNICO,353.522,-7.630.037,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,11/25/2020 12:00:00 AM,2020,1899-12-31T07:40:00.000,MAÑANA,3_MIERCOLES,MUINICIPAL,CARRERA 1 CALLE 31-30,URBANA,TECNICO,352.509,-7.627.826,DISTRAERSE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,11/25/2020 12:00:00 AM,2020,1899-12-31T07:40:00.000,MAÑANA,3_MIERCOLES,MUINICIPAL,CARRERA 1 CALLE 31-30,URBANA,TECNICO,352.509,-7.627.826,DISTRAERSE,CICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,BICICLETA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,,
DAÑOS,11/25/2020 12:00:00 AM,2020,1899-12-31T09:40:00.000,MAÑANA,3_MIERCOLES,URIBE,CARRERA 22 CALLE 35-38,URBANA,TECNICO,353.158,-7.629.324,NO TOMAR LA MEDIDAS DE PRECUCION APARA ADELANTAR,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,BUS,CHEVROLET,PALMIRA,PUBLICO,COOP TRNASP PALMIRA,,
DAÑOS,11/25/2020 12:00:00 AM,2020,1899-12-31T10:50:00.000,MAÑANA,3_MIERCOLES,NUEVO,CARRERA 30 CALLE 27,URBANA,TECNICO,352.471,-7.630.118,ADELANTAR ZONA PROHIBIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMPERO,CHEVROLET,CALARCA,PARTICULAR,NO APLICA,,
DAÑOS,11/25/2020 12:00:00 AM,2020,1899-12-31T10:50:00.000,MAÑANA,3_MIERCOLES,NUEVO,CARRERA 30 CALLE 27,URBANA,TECNICO,352.471,-7.630.118,ADELANTAR ZONA PROHIBIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,11/25/2020 12:00:00 AM,2020,1899-12-31T17:50:00.000,TARDE,3_MIERCOLES,OBRERO,CALLE 35 CARRERA 24,URBANA,TECNICO,353.154,-7.629.495,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,DODGE,BOGOTA,PARTICULAR,NO APLICA,,
HERIDOS,11/25/2020 12:00:00 AM,2020,1899-12-31T17:50:00.000,TARDE,3_MIERCOLES,OBRERO,CALLE 35 CARRERA 24,URBANA,TECNICO,353.154,-7.629.495,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,KIMCO,EL CERRITO,PARTICULAR,NO APLICA,,
HERIDOS,11/25/2020 12:00:00 AM,2020,1899-12-31T17:50:00.000,TARDE,3_MIERCOLES,OBRERO,CALLE 35 CARRERA 24,URBANA,TECNICO,353.154,-7.629.495,DESOBEDECER SEÑALES,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
DAÑOS,11/25/2020 12:00:00 AM,2020,1899-12-31T10:00:00.000,MAÑANA,3_MIERCOLES,CENTRO POBLADO LA TORRE,CALLE 10 N 16-090,RURAL,TECNICO,361.678,-7.640.648,DAÑO RED ELECTRICA,NO APLICA,OTRO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMION,DODGE,CAJICA,PUBLICO,NO APLICA,,
HERIDOS,11/26/2020 12:00:00 AM,2020,1899-12-31T08:18:00.000,MAÑANA,4_JUEVES,MIRRIÑAO,CARRERA 28 CALLE 54,URBANA,TECNICO,354.665,-7.629.571,SEMAFORO EN ROJO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,FORD,MEDELLIN,PARTICULAR,NO APLICA,,
HERIDOS,11/26/2020 12:00:00 AM,2020,1899-12-31T08:18:00.000,MAÑANA,4_JUEVES,MIRRIÑAO,CARRERA 28 CALLE 54,URBANA,TECNICO,354.665,-7.629.571,SEMAFORO EN ROJO,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,BAJAJ,CALI,PARTICULAR,NO APLICA,,
HERIDOS,11/26/2020 12:00:00 AM,2020,1899-12-31T08:18:00.000,MAÑANA,4_JUEVES,MIRRIÑAO,CARRERA 28 CALLE 54,URBANA,TECNICO,354.665,-7.629.571,SEMAFORO EN ROJO,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,11/27/2020 12:00:00 AM,2020,1899-12-31T09:20:00.000,MAÑANA,5_VIERNES,COLOMBINA,CALLE 27 CARRERA 14,URBANA,TECNICO,352.307,-7.628.772,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,HYUNDAI,CALI,PARTICULAR,NO APLICA,,
HERIDOS,11/27/2020 12:00:00 AM,2020,1899-12-31T09:20:00.000,MAÑANA,5_VIERNES,COLOMBINA,CALLE 27 CARRERA 14,URBANA,TECNICO,352.307,-7.628.772,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,SUZUKI,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,11/27/2020 12:00:00 AM,2020,1899-12-31T09:20:00.000,MAÑANA,5_VIERNES,COLOMBINA,CALLE 27 CARRERA 14,URBANA,TECNICO,352.307,-7.628.772,DESOBEDECER SEÑALES,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,SANTA BARBARA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,11/27/2020 12:00:00 AM,2020,1899-12-31T09:20:00.000,MAÑANA,5_VIERNES,COLOMBINA,CALLE 27 CARRERA 14,URBANA,TECNICO,352.307,-7.628.772,DESOBEDECER SEÑALES,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,SANTA BARBARA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,11/23/2020 12:00:00 AM,2020,1899-12-31T13:10:00.000,TARDE,1_LUNES,COLOMBINA,CARRERA 18 CALLE 30-31,URBANA,TECNICO,352.642,-7.629.047,ARRANCAR SIN PRECAUCION,NO APLICA,ATROPELLO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,BUS,DODGE,PALMIRA,PUBLICO,NO APLICA,,
HERIDOS,11/23/2020 12:00:00 AM,2020,1899-12-31T13:10:00.000,TARDE,1_LUNES,COLOMBINA,CARRERA 18 CALLE 30-31,URBANA,TECNICO,352.642,-7.629.047,ARRANCAR SIN PRECAUCION,PEATON,ATROPELLO,1,NO APLICA,FRACTURAS,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,11/27/2020 12:00:00 AM,2020,1899-12-31T20:40:00.000,NOCHE,5_VIERNES,CENTRO,CARRERA 26 CALLE 32,URBANA,TECNICO,352.846,-7.629.698,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,YAMAHA,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,11/27/2020 12:00:00 AM,2020,1899-12-31T20:40:00.000,NOCHE,5_VIERNES,CENTRO,CARRERA 26 CALLE 32,URBANA,TECNICO,352.846,-7.629.698,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,SANTA BARBARA,NO APLICA,MOTO,VICTORY,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,11/27/2020 12:00:00 AM,2020,1899-12-31T20:40:00.000,NOCHE,5_VIERNES,CENTRO,CARRERA 26 CALLE 32,URBANA,TECNICO,352.846,-7.629.698,DESOBEDECER SEÑALES,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,SANTA BARBARA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,11/16/2020 12:00:00 AM,2020,1899-12-31T13:40:00.000,TARDE,1_LUNES,CHAPINERO SUR,CARRERA 32 CALLE 4,URBANA,TECNICO,350.559,-763.145,NO ESTAR PENDIENTE DE LA VIA,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,UNITED,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,11/27/2020 12:00:00 AM,2020,1899-12-31T06:30:00.000,MAÑANA,5_VIERNES,SANCAYETANO,CALLE 42 CARRERA 24 -63,URBANA,TECNICO,353.751,-7.629.424,CAMBIO DE CARRIL CON O SIN INDICACION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,BUSETA,HYUNDAI,GUACARI,PUBLICO,TRANS BELALCAZAR,,
HERIDOS,11/27/2020 12:00:00 AM,2020,1899-12-31T06:30:00.000,MAÑANA,5_VIERNES,SANCAYETANO,CALLE 42 CARRERA 24 -63,URBANA,TECNICO,353.751,-7.629.424,CAMBIO DE CARRIL CON O SIN INDICACION,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,HONDA,PRADERA,PARTICULAR,NO APLICA,,
DAÑOS,11/20/2020 12:00:00 AM,2020,1899-12-31T17:00:00.000,TARDE,5_VIERNES,CENTRO,CALLE 32 CARRERA 32,URBANA,TECNICO,352.938,-7.630.226,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMPERO,TOYOTA,CALI,PARTICULAR,NO APLICA,,
DAÑOS,11/20/2020 12:00:00 AM,2020,1899-12-31T17:00:00.000,TARDE,5_VIERNES,CENTRO,CALLE 32 CARRERA 32,URBANA,TECNICO,352.938,-7.630.226,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,11/28/2020 12:00:00 AM,2020,1899-12-31T19:30:00.000,NOCHE,6_SABADO,SESQUI,CALLE 10 CARRERA 27,URBANA,TECNICO,350.919,-7.630.023,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMION,MERCEDES,FUNZA,PUBLICO,NO APLICA,,
DAÑOS,11/28/2020 12:00:00 AM,2020,1899-12-31T19:30:00.000,NOCHE,6_SABADO,SESQUI,CALLE 10 CARRERA 27,URBANA,TECNICO,350.919,-7.630.023,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,YAMAHA,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,11/29/2020 12:00:00 AM,2020,1899-12-31T13:20:00.000,TARDE,7_DOMINGO,SANTA RITA,CARRERA 27 CALLE 38,URBANA,TECNICO,353.467,-7.629.675,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,SSANGYONG,CALI,PARTICULAR,NO APLICA,,
HERIDOS,11/29/2020 12:00:00 AM,2020,1899-12-31T13:20:00.000,TARDE,7_DOMINGO,SANTA RITA,CARRERA 27 CALLE 38,URBANA,TECNICO,353.467,-7.629.675,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,SUZUKI,BOGOTA,PARTICULAR,NO APLICA,,
HERIDOS,11/29/2020 12:00:00 AM,2020,1899-12-31T13:20:00.000,TARDE,7_DOMINGO,SANTA RITA,CARRERA 27 CALLE 38,URBANA,TECNICO,353.467,-7.629.675,DESOBEDECER SEÑALES,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,11/28/2020 12:00:00 AM,2020,1899-12-31T02:10:00.000,MADRUGADA,6_SABADO,NUEVO,CARRERA 31 CALLE 19,URBANA,TECNICO,351.816,-7.630.326,NO ESTAR PENDIENTE DE LA VIA,MOTOCICLISTA,CHOQUE,1,NO APLICA,RAUL,NO APLICA,MOTO,HONDA,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,11/28/2020 12:00:00 AM,2020,1899-12-31T02:10:00.000,MADRUGADA,6_SABADO,NUEVO,CARRERA 31 CALLE 19,URBANA,TECNICO,351.816,-7.630.326,NO ESTAR PENDIENTE DE LA VIA,MOTOCICLISTA,CHOQUE,1,NO APLICA,RAUL,NO APLICA,MOTO,YAMAHA,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,11/28/2020 12:00:00 AM,2020,1899-12-31T13:00:00.000,TARDE,6_SABADO,URIBE,CARRERA 19 CALLE 33A -20,URBANA,TECNICO,352.934,-7.629.049,ARRANCAR SIN PRECAUCION,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,AUTECO,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,11/28/2020 12:00:00 AM,2020,1899-12-31T13:00:00.000,TARDE,6_SABADO,URIBE,CARRERA 19 CALLE 33A -20,URBANA,TECNICO,352.934,-7.629.049,ARRANCAR SIN PRECAUCION,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,HONDA,CALI,PARTICULAR,NO APLICA,,
DAÑOS,11/29/2020 12:00:00 AM,2020,1899-12-31T11:30:00.000,TARDE,7_DOMINGO,SAN PEDRO,CARRERA 19 CALLE 36,URBANA,TECNICO,353.177,-7.629.047,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,,
